,bpm,description,file_id,license,name,path,username
387,142,Ambient loop. Subtle reverberated icy howling created with synthesizers. Extracted from QPA's psyctrance music production. The tempo is around 142bpm. The sound file is 44.1Khz / 16 bit WAV,171838,http://creativecommons.org/licenses/by-nc/3.0/,Sirius A - Ambient Reverb Ice Cave Howl,./audio_corpora_freesound/171838_537676-hq.ogg,qubenzis
388,170,"A pretty standard 8 bar hardcore beat I made, I used an already distorted drumsound and put an overdrive on it and a maximizer.",172340,http://creativecommons.org/publicdomain/zero/1.0/,Hardcore beat 170 bpm,./audio_corpora_freesound/172340_2687421-hq.ogg,Jessetz
389,124,I created these glitchy percussive noises for a tune I was working on. It was created using Ableton Live.,172633,http://creativecommons.org/licenses/by/3.0/,Perc_01_Resamp_124bpm.wav,./audio_corpora_freesound/172633_93256-hq.ogg,aishabag23
390,74,A somber klezmer style improvisation with a pocket-clarinet and an accordion.,172859,http://creativecommons.org/licenses/by/3.0/,klez_74bpm.wav,./audio_corpora_freesound/172859_840234-hq.ogg,shorthopper
391,130,"Originally a drum loop made in Reason6, rerecorded onto a noisy micro-cassette Then digitised again through a Focusrite SaffirePro24 while playing the tape at double speed.",173287,http://creativecommons.org/licenses/by/3.0/,Taped Drum Loop130bpm.wav,./audio_corpora_freesound/173287_1956076-hq.ogg,Puniho
392,95,a custom midi pattern playing war drums at 95 bpm,173318,http://creativecommons.org/licenses/by/3.0/,collab-2 war drums 95 bpm.wav,./audio_corpora_freesound/173318_18300-hq.ogg,Bliss
393,100,"Originally a Reason Rex drum loop played through effects and re-recorded using a Sanyo micro-cassette tape recorder onto Olympus tape. For some reason this recorder overdubs new recordings without erasing what was already there and I used that as a weird effect. Then digitised again through a Focusrite Saffire Pro24 interface. The loop was at 100bpm, however the tape probably is stretched adn it may need a bit of tweaking to play strictly at 100bpm. ;)",173395,http://creativecommons.org/licenses/by/3.0/,Cassette Drums 100bpm 4.wav,./audio_corpora_freesound/173395_1956076-hq.ogg,Puniho
394,65,Originally a Reason Rex  loop I made of a romantic harp arpeggio played through effects and lfo's and re-recorded using a Sanyo micro-cassette tape recorder onto Olympus tape to get a heavily saturated and distorted analogue sound. Then digitised again through a Focusrite Saffire Pro24 interface. It should loop seamlessly at about 65bpm.,173398,http://creativecommons.org/licenses/by/3.0/,Distorted Harp Arp.wav,./audio_corpora_freesound/173398_1956076-hq.ogg,Puniho
395,93,Here's a useful loop to add an extra spark to a beat,175550,http://creativecommons.org/licenses/by/3.0/,flo x tetra p ii 93 bpm.wav,./audio_corpora_freesound/175550_1818637-hq.ogg,alphasnk
396,135,"135 bpm breakbeat loop for house/garage/dubstep

Plz tell me if you use it. Thx!",175839,http://creativecommons.org/publicdomain/zero/1.0/,garage 135.aif,./audio_corpora_freesound/175839_462105-hq.ogg,LogicMoon
397,140,"140 bpm trance basseline. This is a great basseline for psytrance, darkpsy etc.",176312,http://creativecommons.org/publicdomain/zero/1.0/,Trance_Basseline_140bpm.wav,./audio_corpora_freesound/176312_2998325-hq.ogg,Slina
398,140,"Trance - Lead sound in wav- 140 bpm.
<a href=""http://soundcloud.com/slina"" rel=""nofollow"">http://soundcloud.com/slina</a>",176313,http://creativecommons.org/publicdomain/zero/1.0/,Trance_Lead_140-bpm.wav,./audio_corpora_freesound/176313_2998325-hq.ogg,Slina
399,138,Dark soundscape that could perfectly fit into your dungeon dubstep track or whatever.=) Feel free to post links on your tracks in comments if you use it.,176395,http://creativecommons.org/publicdomain/zero/1.0/,dark_soundscape_138bpm_loop.wav,./audio_corpora_freesound/176395_3232871-hq.ogg,fawkes027
400,79,"A drum loop I made using Ableton's drum rack. At 151.79 bpm, I like how this sounds.",176874,http://creativecommons.org/licenses/by-nc/3.0/,infecticles drum loop 151.79bpm.wav,./audio_corpora_freesound/176874_651383-hq.ogg,mickmon
401,60,White and brown noise modulated at 60 bpm.,176917,http://creativecommons.org/publicdomain/zero/1.0/,Wombpulse.aiff,./audio_corpora_freesound/176917_181941-hq.ogg,klangfabrik
402,60,done on keyboard with audacity fx and mix,177052,http://creativecommons.org/licenses/by-nc/3.0/,keyboard jam in Em 60bpm2.mp3,./audio_corpora_freesound/177052_2873260-hq.ogg,burninvernon
403,190,"Recorder/produced by myself (played by a friend). Originally it was slower, I already cut it and made it faster.

Drums: Premier from the 70's 
Tempo: 190 bpm",178249,http://creativecommons.org/licenses/by-nc/3.0/,Roomy Drumloop,./audio_corpora_freesound/178249_1726621-hq.ogg,_micro
404,115,"My boomy drum sequence produced in Cubase using 4 racks of free VSTi ""DSK SynthDrums"", each layer with it's own effect, / bass / treble and custom reverb on the hats and snare (doubled up for power)",178396,http://creativecommons.org/licenses/by/3.0/,115bpm Manchester Detroit breaks.wav,./audio_corpora_freesound/178396_33044-hq.ogg,Snapper4298
405,135,"The Name says it all mostly.  This sample is @ 135 bpm, with a delay tail to overlap to the next loop.  Please use and enjoy.  ",178447,http://creativecommons.org/publicdomain/zero/1.0/,Lo Fi Modulated Clipped-n-Pitched Tambourines.wav,./audio_corpora_freesound/178447_2448533-hq.ogg,.Andre_Onate
406,135,"A Synth Riff I'm making for a Goa song I'm working on.  This is at 135 bpm and the notes are  F, C#, C, B, G#,   Used the Poizone in FL Studio, Pulse wave with PW modulating, and with a nic portamento.  Enjoy and spread Ohm through Goa.",178541,http://creativecommons.org/publicdomain/zero/1.0/,Goa ynth by Faith.wav,./audio_corpora_freesound/178541_2448533-hq.ogg,.Andre_Onate
407,70,"I made this beat out of a lot of other beats I got off of Freesound, as well as some of my own sounds.",179207,http://creativecommons.org/publicdomain/zero/1.0/,Crazy Beat 70bpm,./audio_corpora_freesound/179207_2866962-hq.ogg,godspine
408,160,C minor dominant 7th chords sustained. Made in Reason 3. Set to 160bpm.,179219,http://creativecommons.org/publicdomain/zero/1.0/,sawtooth pads Cm7.wav,./audio_corpora_freesound/179219_914604-hq.ogg,Ombrios57
409,95,"Dodgy C Build A Beat Project Is Three Loops Pt1,Pt2 and Pt3 Of What I Would Call A Funk/Soul/Hip Hop Style Done So You Can Download The Three Loops And Place Them In A D.A.W And Build A Whole Track Out Of Them Putting The Parts Where You Want Them.
Pt1=Beat and Bass, Pt2=Pt1+Melody and Pt3=Pt2+Hook
As This Is My First Go At Doing Projects This Way If You Think I Should Break The Loops Down Any More Or You Want Seperate Loops e.g Beat Or Bass To Use For Something Else Get In Touch At dodgyc@live.co.uk. All Loops Were Created By Me From Scratch And Are Royalty Free But I Do Like A Mention and a Bit Of Feed Back If Possible!!!!",179358,http://creativecommons.org/licenses/by/3.0/,Dodgy_C_FunkSoul_BuildABeat_Pt2_95bpm.wav,./audio_corpora_freesound/179358_605248-hq.ogg,Dodgy C
410,109,here's a custom drum loop from some handpicked and mixed down drums that I made.,179564,http://creativecommons.org/publicdomain/zero/1.0/,109 bpm 70s style drum loop.wav,./audio_corpora_freesound/179564_2124952-hq.ogg,Corporatist
411,140,"This beat loop was designed to work together with the others in this pack at 140 bpm. 1 beat loop and 2 synth loops. Give them a try if you are experimenting with sampling, or use them in a track.",180657,http://creativecommons.org/publicdomain/zero/1.0/,beatloop,./audio_corpora_freesound/180657_1936965-hq.ogg,luketande
412,82,"Made with FL Studio 10 using STS-33 free (HG Fortune), and then tweaked and morphed into this in Sony Acid Pro 7.",180750,http://creativecommons.org/licenses/by/3.0/,82bpm-spacescape- Cnote 001a.wav,./audio_corpora_freesound/180750_443790-hq.ogg,digitalvalues
413,110,Dry Multi layered claps at 110bpm. ,181138,http://creativecommons.org/publicdomain/zero/1.0/,The Claps,./audio_corpora_freesound/181138_2857162-hq.ogg,ant1e
414,115,"A cowbell loop at 115 bpm, which I made with VST instruments. No eq, compressor, reverb, etc.; normalized to -1 db.",181605,http://creativecommons.org/publicdomain/zero/1.0/,cowbell_115bpm.flac,./audio_corpora_freesound/181605_2794365-hq.ogg,tembelkaptan
415,60,"Increasing heart-beat. From 60 bpm > 200 bpm in 1 minute.

Based on this beat: <a href=""http://www.freesound.org/people/Woodingp/sounds/116642/"" rel=""nofollow"">http://www.freesound.org/people/Woodingp/sounds/116642/</a>


If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""https://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated!


YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE me (klankbeeld) and freesound.org in your work if you use this sound. 
Please do it like this if possible: <a href=""https://freesound.org/people/klankbeeld/"" rel=""nofollow"">https://freesound.org/people/klankbeeld/</a>
Thank you.
This sound may NOT be used in (royalty free) stock material. Don't put my raw sounds/files on youtube or anywhere else. You can use them in creative way as a part of art-form, but not ""re-distribute"" as (royalty free) stock material. Thank you.",181805,http://creativecommons.org/licenses/by/3.0/,heart beat increasing 116642.wav,./audio_corpora_freesound/181805_1648170-hq.ogg,klankbeeld
416,140,"this is an addition to the original beat with a high hat roll to it, meant to be used in the same song for more intricacies ",182326,http://creativecommons.org/licenses/by/3.0/,Dubstep Simple Beat Cont. 140bpm,./audio_corpora_freesound/182326_3222122-hq.ogg,NoraMeld
417,135,"2 sustained vocal notes
8 bars @ 135bpm
Pay it forward - credit where credit is due.
",182660,http://creativecommons.org/licenses/by/3.0/,Vox1 8b 135bpm.wav,./audio_corpora_freesound/182660_3396866-hq.ogg,bigfriendlyjiant
418,135,Beatbox 16 bar loop at 135 BPM.,183155,http://creativecommons.org/licenses/by/3.0/,loop_135bpm.wav,./audio_corpora_freesound/183155_2140699-hq.ogg,ondrosik
419,180,Drum and bass 16 bar loop at 180 BPM.,183156,http://creativecommons.org/licenses/by/3.0/,loop_180bpm.wav,./audio_corpora_freesound/183156_2140699-hq.ogg,ondrosik
420,135,Just a simple rising frequency sweep made with Ableton's Operator with some added phasing.,183424,http://creativecommons.org/licenses/by/3.0/,Dance Sweep (135bpm).wav,./audio_corpora_freesound/183424_236950-hq.ogg,stair
421,135,"A Drum loop reminiscing early 90s Rave.
A chopped and re-arranged Amen drum loop layered with a 4/4 kick drum and added hi-hats. ",183441,http://creativecommons.org/licenses/by/3.0/,Old School Rave Drum loop (135bpm).wav,./audio_corpora_freesound/183441_236950-hq.ogg,stair
422,115,"Semi real fart loop, disco style. 115 bpm. Merry drum line, clumsy trimmed.  Made with Tone2 Vsti bundle. Recorded in Cubase. <a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">Check out my other stuff.</a>",184321,http://creativecommons.org/licenses/by-nc/3.0/,singing ass-fart loop.wav,./audio_corpora_freesound/184321_3162775-hq.ogg,zagi2
423,142,Glitched loop in 142 bpm halftime,184467,http://creativecommons.org/publicdomain/zero/1.0/,Schnetzlbeat_142.aif,./audio_corpora_freesound/184467_462105-hq.ogg,LogicMoon
424,128,"Drum loop with wobbly bassline. Playing with CamelPhat filters and Sylent1. 128 bpm Recorded in Cubase. <a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">Check out my other stuff.</a>",185130,http://creativecommons.org/licenses/by-nc/3.0/,wobbly loop.wav,./audio_corpora_freesound/185130_3162775-hq.ogg,zagi2
425,90,"Alto sax sample recorded with AT2020 microphone through Yamaha GO46 external soundcard direct into Logic 8. No effects added.  Mapped to a 4 bar wav file so you can drop it in any project and stretch it to fit, though of course it will sound best on a 90bpm tune in C minor!",187099,http://creativecommons.org/licenses/by-nc/3.0/,Alto sax 90bpm Cm 4 solo.wav,./audio_corpora_freesound/187099_586-hq.ogg,simondsouza
426,125,"A basic Housebeat to make fast Tracks.
Created and Uploaded for you!",187403,http://creativecommons.org/licenses/by-nc/3.0/,house001_125bpm_beat.wav,./audio_corpora_freesound/187403_3020494-hq.ogg,cofter
427,130,"I played for half an hour on this beautiful Udu Claydrum, made by Birgitta Monserrat. Then I spliced the recordings up and made some corrections here and there. Recorded with the Zoom H-1 in march 2013.",187648,http://creativecommons.org/licenses/by/3.0/,Claydrum 130 bpm 17 bars.wav,./audio_corpora_freesound/187648_116691-hq.ogg,Owl
428,109,"I played for half an hour on this beautiful Udu Claydrum, made by Birgitta Monserrat. Then I spliced the recordings up and made some corrections here and there. Recorded with the Zoom H-1 in march 2013.",187650,http://creativecommons.org/licenses/by/3.0/,Claydrum 109 bpm 8 bars.wav,./audio_corpora_freesound/187650_116691-hq.ogg,Owl
429,89,A few bars played by me on a quite big Djembe drum. Recorded with a Zoom H-1.,187651,http://creativecommons.org/licenses/by/3.0/,Djembe loop 89 bpm.wav,./audio_corpora_freesound/187651_116691-hq.ogg,Owl
430,109,A loop made from the sound of me opening a churchdoor. Recorded with a Zoom H recorder.,187668,http://creativecommons.org/licenses/by/3.0/,Handlebar loop 109 bpm.wav,./audio_corpora_freesound/187668_116691-hq.ogg,Owl
431,127,"Acoustic guitar 'Sleepy' intro - tempo 127bpm - Key Gm

A Taylor 310 with capo on 3rd fret recorded with a Shure KSM27 into Pro Tools at 24bit/44kHz.  Reverb, delay and a tiny bit of compression, mastered in Pro Tools with Maxim.

Guitar: Al Paton",187689,http://creativecommons.org/licenses/by/3.0/,Acoustic Guitar - Sleepy - intro 1 - 127bpm Gm.wav,./audio_corpora_freesound/187689_2918388-hq.ogg,afrodrumming
432,101,"recorded with cheap guitar. please use in your samples or something else
bye",188087,http://creativecommons.org/licenses/by/3.0/,indie riffin 101bpm.wav,./audio_corpora_freesound/188087_2829256-hq.ogg,mareproduction
433,140,"a chillout loop, lots of hi end, play at 140 bpm in your favorite daw for perfect looping.  

Check Out My Music Here!: <a href=""https://waveplay.bandcamp.com/"" rel=""nofollow"">https://waveplay.bandcamp.com/</a>",188685,http://creativecommons.org/publicdomain/zero/1.0/,chill loop 140-bpm,./audio_corpora_freesound/188685_1676145-hq.ogg,waveplay.
434,110,"Simple piano loop delayed and passed through AnarchyRhytms VST.

110 bpm. The first half is for an intro and the second one is for a loop.",188691,http://creativecommons.org/publicdomain/zero/1.0/,pianob-110bpm.wav,./audio_corpora_freesound/188691_1951924-hq.ogg,arseniiv
435,100,"Simple piano loop passed through filter and AnarchyRhytms VST.

100 bpm. The first half is for an intro and the second one is for a loop.",188692,http://creativecommons.org/publicdomain/zero/1.0/,pianoa-100bpm.wav,./audio_corpora_freesound/188692_1951924-hq.ogg,arseniiv
436,90,"another chillouty loop, best played at 90 bpm for perfect looping.

Check Out My Music Here!: <a href=""https://waveplay.bandcamp.com/"" rel=""nofollow"">https://waveplay.bandcamp.com/</a>",188711,http://creativecommons.org/publicdomain/zero/1.0/,chill loop 2 90-bpm,./audio_corpora_freesound/188711_1676145-hq.ogg,waveplay.
437,126,"A breakbeat I made in Jeskola Buzz which loops at 126bpm.

Sounds much better when downloaded, don't forget to rate it, TY :)",188720,http://creativecommons.org/publicdomain/zero/1.0/,industrial_beat_126.wav,./audio_corpora_freesound/188720_33044-hq.ogg,Snapper4298
438,97,"Porn loop. Hip hop style. Horny Natasha under the shower. 97 bpm. Made with  Arturia Spark (phat beatz) and Dune vsti. Recorded in Cubase. <a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">Check out my other stuff.</a>

Parental Advisory. Explicit Content.",189239,http://creativecommons.org/licenses/by-nc/3.0/,Natasha`s loop 4.wav,./audio_corpora_freesound/189239_3162775-hq.ogg,zagi2
439,110,"Output from an analog box circuit I threw together to experiment with layering different components to get a satisfying kick drum sound.  To complete the picture, it has not only a bass line (which alternates between a staccato and legato style) but also some tick-tocky kind of metallic rhythm thingie.  All of these sounds and their control are the result of running the Analog Box circuit.  I suppose this could be used as the core of a more useful musical piece, if you can figure out how to follow what the bass is doing.  :-)  I did cut it such that it could loop (using Cool Edit Pro), and you could pretty easily re-cut it elsewhere, but it's not as long as you might prefer.",189599,http://creativecommons.org/licenses/by/3.0/,KickingLoop_110bpm.wav,./audio_corpora_freesound/189599_1449999-hq.ogg,zimbot
440,96,"some blippy drums, 8bittish, at 96bpm",191961,http://creativecommons.org/licenses/by/3.0/,EF - Fast Drums 96bpm,./audio_corpora_freesound/191961_2627647-hq.ogg,deleted_user_2627647
441,126,This is a synthesized bass loop I made using Ableton Live.,192571,http://creativecommons.org/licenses/by/3.0/,aisha_09_24_10_126bpm_bass_bursts_B.aif,./audio_corpora_freesound/192571_93256-hq.ogg,aishabag23
442,154,This is a sample of me playing my 1976 Fender Jazz bass through a bunch of analog pedals.,192574,http://creativecommons.org/licenses/by/3.0/,bass_swell_long_01_16bitmono_154bpm.aif,./audio_corpora_freesound/192574_93256-hq.ogg,aishabag23
443,82,A loop I made using Reason.,193596,http://creativecommons.org/licenses/by-nc/3.0/,aisha_82bpm_triphoploop.aif,./audio_corpora_freesound/193596_93256-hq.ogg,aishabag23
444,136,"Simple dnb loop with warpy fill in. 136 bpm. Good layer, dubstep or video games development. Made in Cubase. <a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">Check out my other stuff.</a>",194183,http://creativecommons.org/licenses/by-nc/3.0/,drum and bassphrase loop.wav,./audio_corpora_freesound/194183_3162775-hq.ogg,zagi2
445,164,4 bars of sliced and then altered amen break from my unreleased tune.,194817,http://creativecommons.org/publicdomain/zero/1.0/,amen break mashed 164bpm.wav,./audio_corpora_freesound/194817_3623913-hq.ogg,csum
446,107,Me rattling away with a rainmaker. Nice stereospread when used in songs. Recorded with a Zoom H-1 july 2013.,195295,http://creativecommons.org/licenses/by/3.0/,Rainmaker shaker 4_4 3 bars 107 bpm.wav,./audio_corpora_freesound/195295_116691-hq.ogg,Owl
447,91,Me rattling away with a rainmaker. Nice stereospread when used in songs. Recorded with a Zoom H-1 july 2013.,195296,http://creativecommons.org/licenses/by/3.0/,Rainmaker shaker 4 bars 4_4 91 bpm.wav,./audio_corpora_freesound/195296_116691-hq.ogg,Owl
448,155,Me rattling away with a rainmaker. Nice stereospread when used in songs. Recorded with a Zoom H-1 july 2013.,195299,http://creativecommons.org/licenses/by/3.0/,Rainmaker shaker rolling 3_4 23 bars 155 bpm.wav,./audio_corpora_freesound/195299_116691-hq.ogg,Owl
449,141,Me rattling away with a rainmaker. Nice stereospread when used in songs. Recorded with a Zoom H-1 july 2013.,195300,http://creativecommons.org/licenses/by/3.0/,Rainmaker shaker rolling 3_4 10 bars 141 bpm.wav,./audio_corpora_freesound/195300_116691-hq.ogg,Owl
450,89,Me rattling away with a rainmaker. Nice stereospread when used in songs. Recorded with a Zoom H-1 july 2013.,195301,http://creativecommons.org/licenses/by/3.0/,Rainmaker shaker 8 bars 4_4 syncopated 89 bpm.wav,./audio_corpora_freesound/195301_116691-hq.ogg,Owl
451,106,Me rattling away with a rainmaker. Nice stereospread when used in songs. Recorded with a Zoom H-1 july 2013.,195302,http://creativecommons.org/licenses/by/3.0/,Rainmaker shaker 4_4 4 bars 106 bpm.wav,./audio_corpora_freesound/195302_116691-hq.ogg,Owl
452,110,"110 bpm, 4 parts, every part should perfectly loop.

This is a remix of <a href=""http://www.freesound.org/people/Erokia/sounds/187495"" rel=""nofollow"">http://www.freesound.org/people/Erokia/sounds/187495</a> and <a href=""http://www.freesound.org/people/Erokia/sounds/191085"" rel=""nofollow"">http://www.freesound.org/people/Erokia/sounds/191085</a>. Thank you Erokia!",196276,http://creativecommons.org/publicdomain/zero/1.0/,remix 191085 + 187495 110bpm,./audio_corpora_freesound/196276_1951924-hq.ogg,arseniiv
453,128,128 bpm delay pop,196573,http://creativecommons.org/publicdomain/zero/1.0/,Delay pop ,./audio_corpora_freesound/196573_3652033-hq.ogg,JacobChatterton16
454,150,"Loop created with Cecilia 5 Ear-bending sonics, module Beat-maker1.

Website of the project: <a href=""https://code.google.com/p/cecilia5/"" rel=""nofollow"">https://code.google.com/p/cecilia5/</a>

Youtube Link: <a href=""https://www.youtube.com/watch?v=axeNUSOXRa4"" rel=""nofollow"">https://www.youtube.com/watch?v=axeNUSOXRa4</a>",197707,http://creativecommons.org/publicdomain/zero/1.0/,Loop 2 - 150 bpm - 32Beats.wave,./audio_corpora_freesound/197707_2958634-hq.ogg,marcusgar
455,150,"Loop created with Cecilia 5 Ear-bending sonics, module Beat-maker1.

Website of the project: <a href=""http://ajaxsoundstudio.com/software/cecilia/"" rel=""nofollow"">http://ajaxsoundstudio.com/software/cecilia/</a>

Youtube Link: <a href=""https://www.youtube.com/watch?v=o_bui2ni0V8"" rel=""nofollow"">https://www.youtube.com/watch?v=o_bui2ni0V8</a>",197708,http://creativecommons.org/publicdomain/zero/1.0/,Loop 1 - 150 bpm - 32Beats,./audio_corpora_freesound/197708_2958634-hq.ogg,marcusgar
456,70,"dynamic 70 bpm electronic sequence containing a custom snare, bass kick, and fx drop entirely constructed in flstudio 11.  ",198494,http://creativecommons.org/publicdomain/zero/1.0/,bass + snare + fx 70 bpm,./audio_corpora_freesound/198494_1676145-hq.ogg,waveplay.
457,95,Bitcrushed glitchloop 95bpm,199907,http://creativecommons.org/licenses/by/3.0/,95_glitchdrums.aif,./audio_corpora_freesound/199907_462105-hq.ogg,LogicMoon
458,110,a loop made under the influence of ketamine,200358,http://creativecommons.org/licenses/by-nc/3.0/,ketamin loop 110bpm wav,./audio_corpora_freesound/200358_1647263-hq.ogg,MartinSchacke
459,125,"A loop culled from an unfinished song, recorded in early 2011.",200406,http://creativecommons.org/publicdomain/zero/1.0/,A loop culled I (125 bpm),./audio_corpora_freesound/200406_8936-hq.ogg,p_ano
460,140,"Tape music, created in early 2011",200410,http://creativecommons.org/publicdomain/zero/1.0/,Bend Right (140 bpm),./audio_corpora_freesound/200410_8936-hq.ogg,p_ano
461,92,This is the Premier collection of Hip Hop loops at 92 bpm. Recorded with top of the line studio hardware and software. From LoopPacks.com,200863,http://creativecommons.org/licenses/by/3.0/,hiphop-02.wav,./audio_corpora_freesound/200863_3734261-hq.ogg,LoopPacks
462,111,"dj, krug, shanson",201820,http://creativecommons.org/publicdomain/zero/1.0/,shanson_shaker tambourin-111bpm.wav,./audio_corpora_freesound/201820_3751181-hq.ogg,90russianchanson
463,115,"An imitation of an Australian police siren using synthesizer and a big outdoor-style reverb. The siren consists of two oscillators, one of them loops at 4bars at 115bpm. The other is approx 14 times faster. They both move in same approximate freq range from approx F#5 up to G#6, about an octave. ",201824,http://creativecommons.org/publicdomain/zero/1.0/,police siren imitation.wav,./audio_corpora_freesound/201824_559167-hq.ogg,oskr01
464,125,Re-sorted tech snippets.,201955,http://creativecommons.org/publicdomain/zero/1.0/,Minimal Lift A (125bpm),./audio_corpora_freesound/201955_8936-hq.ogg,p_ano
465,60,"This sound is the result of overlaying a lot of fast click-tracks, in order to create a ""wall of sound"". I wanted it to sound like an old-timey science-fiction background, in which you'd hear computers churning out random things, made to sound and look as cold as possible.

12 very fast click-tracks (300bpm, 20 beats per mesure, each click is 10 milliseconds, and the sound used is a ""ping"") + 1 slow click-track (60bpm so 1 beat per second, 4 beats per mesure to give it a musical undertone, each click is 100 milliseconds and the sound is still a ""ping"") were overlayed with random delays: you can identify the pattern, but it doesn't sound regular.

Made using only Audacity.",202264,http://creativecommons.org/licenses/by/3.0/,francoisvillard-2014-s1.wav,./audio_corpora_freesound/202264_907124-hq.ogg,iut_Paris8
466,120,"deep sidechained bass that runs at 120 bpm for 8 bars.  mainly showing the bass sound, which was made in flstudio's Sytrus synthesizer.  

Check Out My Music Here!: <a href=""https://waveplay.bandcamp.com/"" rel=""nofollow"">https://waveplay.bandcamp.com/</a>",202384,http://creativecommons.org/publicdomain/zero/1.0/,deep sidechained bass 120 bpm,./audio_corpora_freesound/202384_1676145-hq.ogg,waveplay.
467,119,"sidechained sweep effect made in flstudio, runs at 119 bpm for 32 measures.  ",202417,http://creativecommons.org/licenses/by/3.0/,sidechained sweep 119 bpm,./audio_corpora_freesound/202417_1676145-hq.ogg,waveplay.
468,110,"Arpeggiated blips witch have a retro videogame feel. If you like this make sure to check my soundcloud: <a href=""http://soundcloud.com/beverlyhillsboy"" rel=""nofollow"">http://soundcloud.com/beverlyhillsboy</a> Cheers!",202784,http://creativecommons.org/publicdomain/zero/1.0/,Blips 110bpm,./audio_corpora_freesound/202784_2580695-hq.ogg,kasa90
469,105,"Guitar riff made with cheap Behringer guitar and nice free vst Ferric TDS for 'pumpin the harmonics of guitar sound. This riff is suitable for indie emo rock music.

If you use this riff please write my name as a author of this sample. Thanks. 105bpm

",202921,http://creativecommons.org/licenses/by/3.0/,indie fall.wav,./audio_corpora_freesound/202921_2829256-hq.ogg,mareproduction
470,90,"A cute little piece of looping music. Made with Protools, using the XPand2 synthesizer. The music is played at 90bpm.

*PLEASE GIVE CREDIT*

You can do this by either crediting this sound's page, or my name, Benjamin Mastripolito in a clear way in whatever you are using this for. Thank you.",203099,http://creativecommons.org/licenses/by/3.0/,Groove Music,./audio_corpora_freesound/203099_2594536-hq.ogg,Lemoncreme
471,125,"Too much fun with a formant filter and DEGA sequence at 125 BPM. Cut and loop, another discarded one.",204748,http://creativecommons.org/publicdomain/zero/1.0/,ooblipat125bpm.wav,./audio_corpora_freesound/204748_3396684-hq.ogg,hatchetgirl
472,118,"Techno-dance loop. 118 bpm. Boosted kick drum. Made in Cubase. 
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",204896,http://creativecommons.org/licenses/by-nc/3.0/,Sanin`s  loop.wav,./audio_corpora_freesound/204896_3162775-hq.ogg,zagi2
473,105,Short loop at 105 bpm created with Spectrasonics Stylus RMX. Recorded in Ableton Live 8.2.1.,206122,http://creativecommons.org/publicdomain/zero/1.0/,Beat 02.wav,./audio_corpora_freesound/206122_3860945-hq.ogg,billdancourtney
474,130,"delay with erosion at 130 bpm

original sound: <a href=""http://www.freesound.org/people/oymaldonado/sounds/74870/"" rel=""nofollow"">http://www.freesound.org/people/oymaldonado/sounds/74870/</a>",206132,http://creativecommons.org/licenses/by-nc/3.0/,EroDelay.wav,./audio_corpora_freesound/206132_3209636-hq.ogg,DavicNod
475,105,Bass Loop at 105 bpm created with Spectrasonics Stylus RMX. Recorded in Ableton Live 8.2.1.,206172,http://creativecommons.org/publicdomain/zero/1.0/,Bass - 01.wav,./audio_corpora_freesound/206172_3860945-hq.ogg,billdancourtney
476,93,hip hop drum loop by Voodoom Prod created with Logic Pro,209345,http://creativecommons.org/publicdomain/zero/1.0/,HH_loop_93 bpm.wav,./audio_corpora_freesound/209345_3898837-hq.ogg,Vinnie_Palermo
477,91,hip hop drum loop by Voodoom Prod created with Logic Pro,209346,http://creativecommons.org/publicdomain/zero/1.0/,HH_loop_91 bpm.wav,./audio_corpora_freesound/209346_3898837-hq.ogg,Vinnie_Palermo
478,110,hip hop drum loop by Voodoom Prod created with Logic Pro,209348,http://creativecommons.org/publicdomain/zero/1.0/,HH_loop_110bpm.wav,./audio_corpora_freesound/209348_3898837-hq.ogg,Vinnie_Palermo
479,99,hip hop drum loop by Voodoom Prod created with Logic Pro,209349,http://creativecommons.org/publicdomain/zero/1.0/,HH_loop_99bpm.wav,./audio_corpora_freesound/209349_3898837-hq.ogg,Vinnie_Palermo
480,94,hip hop drum loop by Voodoom Prod created with Logic Pro,209350,http://creativecommons.org/publicdomain/zero/1.0/,HH_loop_94bpm.wav,./audio_corpora_freesound/209350_3898837-hq.ogg,Vinnie_Palermo
481,145,Atari 1040ste YM Arpeggio (145 bpm) to use in some track maybe? =),209550,http://creativecommons.org/publicdomain/zero/1.0/,Atari 1040ste YM Arpeggio (145 bpm).wav,./audio_corpora_freesound/209550_3873969-hq.ogg,chiptraxxx
482,76,"...or addition to my military sounds edition.
Drum loop, 76 bpm, sequenced in Cubase. Good for layer.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">Check out my other stuff.</a>",209957,http://creativecommons.org/licenses/by-nc/3.0/,warfare drums.wav,./audio_corpora_freesound/209957_3162775-hq.ogg,zagi2
